date,entity,classification,softmax_scores
2020-09-28 17:17:44+00:00,ITV,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Good Morning Britain,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,University College London,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Centre for Behaviour Change,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Independent Sage,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Science Media Centre,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Nottingham Trent University,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,The Times,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,UCU,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Birkbeck London,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Liverpool John Moores,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Liverpool Hope,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Manchester Metropolitan University,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,NHS Providers,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Providers’,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,NHS Test and Trace,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Police Federation of England and Wales,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Lib Dems’,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,BBC Breakfast Whately,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 17:17:44+00:00,Mail,NEUTRAL,"{'positive': 0.001202274113893509, 'negative': 0.021007495000958443, 'neutral': 0.9777902364730835}"
2020-09-28 16:01:05+00:00,EU,NEUTRAL,"{'positive': 0.4727613627910614, 'negative': 0.0033882984425872564, 'neutral': 0.5238503813743591}"
2020-09-28 16:01:05+00:00,Brexit,POSITIVE,"{'positive': 0.8854480981826782, 'negative': 0.0029333813581615686, 'neutral': 0.1116185262799263}"
2020-09-28 16:01:05+00:00,Covid-19,POSITIVE,"{'positive': 0.879186749458313, 'negative': 0.0043272217735648155, 'neutral': 0.11648614704608917}"
2020-09-28 16:01:05+00:00,Facebook,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Cabinet Office,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Reuters,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Bank of England,NEUTRAL,"{'positive': 0.46358394622802734, 'negative': 0.0038794183637946844, 'neutral': 0.5325366854667664}"
2020-09-28 16:01:05+00:00,BoE,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Bank,POSITIVE,"{'positive': 0.5964326858520508, 'negative': 0.004239675123244524, 'neutral': 0.39932766556739807}"
2020-09-28 16:01:05+00:00,European Central Bank,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,CAC,POSITIVE,"{'positive': 0.9974381923675537, 'negative': 0.0012324077542871237, 'neutral': 0.001329311286099255}"
2020-09-28 16:01:05+00:00,Land Securities,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Microsoft,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,William Hill,NEUTRAL,"{'positive': 0.442256361246109, 'negative': 0.0026065416168421507, 'neutral': 0.5551370978355408}"
2020-09-28 16:01:05+00:00,Caesars,NEUTRAL,"{'positive': 0.18470242619514465, 'negative': 0.0269667599350214, 'neutral': 0.7883308529853821}"
2020-09-28 16:01:05+00:00,Jefferies,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Uber,POSITIVE,"{'positive': 0.7562110424041748, 'negative': 0.002844266127794981, 'neutral': 0.24094469845294952}"
2020-09-28 16:01:05+00:00,Transport for London,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,TfL,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,EG Group,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Asda,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,TDR Capital,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Apollo Global Management,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,HSBC,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Ping An,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Saxo Bank,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,ECB,POSITIVE,"{'positive': 0.6728878617286682, 'negative': 0.0036529297940433025, 'neutral': 0.3234591782093048}"
2020-09-28 16:01:05+00:00,Pizza Hut,POSITIVE,"{'positive': 0.5510600209236145, 'negative': 0.029507694765925407, 'neutral': 0.41943231225013733}"
2020-09-28 16:01:05+00:00,William Hill Budget,POSITIVE,"{'positive': 0.8322718739509583, 'negative': 0.0021121115423738956, 'neutral': 0.16561609506607056}"
2020-09-28 16:01:05+00:00,Aldi,POSITIVE,"{'positive': 0.9659273624420166, 'negative': 0.0012887999182567, 'neutral': 0.03278374671936035}"
2020-09-28 16:01:05+00:00,ASDA,POSITIVE,"{'positive': 0.7647594809532166, 'negative': 0.01450736727565527, 'neutral': 0.22073310613632202}"
2020-09-28 16:01:05+00:00,DAX,POSITIVE,"{'positive': 0.996877908706665, 'negative': 0.0012148326495662332, 'neutral': 0.0019072379218414426}"
2020-09-28 16:01:05+00:00,Sonovo,POSITIVE,"{'positive': 0.9935023188591003, 'negative': 0.0009654387831687927, 'neutral': 0.005532241426408291}"
2020-09-28 16:01:05+00:00,ArcelorMittal,POSITIVE,"{'positive': 0.9902175068855286, 'negative': 0.0012389663606882095, 'neutral': 0.008543431758880615}"
2020-09-28 16:01:05+00:00,Natwest,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Lloyds,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,ThinkMarkets,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Barclays,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Committee on Economic and Monetary Affairs,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,European Parliament,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Congress,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,XM,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Pizza Hut Restaurants,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,CVA,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Yum! Brands,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,KFC,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Taco Bell,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Apple,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Amazon,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Tech,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Google,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Marketwatch,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Society of Professional Economists,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Bank Rate,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Sunday Telegraph,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Northern and Eastern Europe,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Uber London Ltd,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,ULL,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Uber London Limited,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,PHV,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Westminster Magistrates Court,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Sterling,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,of Markets.com,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Caesars’,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Apollo Management International,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,EC,POSITIVE,"{'positive': 0.7050357460975647, 'negative': 0.003844484919682145, 'neutral': 0.2911197543144226}"
2020-09-28 16:01:05+00:00,Footsie,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Diageo,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Johnnie Walker,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Talisker,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Smirnoff,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Tanqueray,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Gordon,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Guinness,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,Reuters’,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,AXIcorp,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,KOSPI,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,MEPs,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 16:01:05+00:00,ECON,POSITIVE,"{'positive': 0.9026621580123901, 'negative': 0.0025002204347401857, 'neutral': 0.09483768790960312}"
2020-09-28 13:58:59+00:00,Caesars Entertainment,NEUTRAL,"{'positive': 0.01113254576921463, 'negative': 0.002743133343756199, 'neutral': 0.9861243963241577}"
2020-09-28 13:58:59+00:00,William Hill,NEGATIVE,"{'positive': 0.016041932627558708, 'negative': 0.6793624758720398, 'neutral': 0.30459561944007874}"
2020-09-28 13:58:59+00:00,Caesars,NEUTRAL,"{'positive': 0.02387297712266445, 'negative': 0.0009151996346190572, 'neutral': 0.9752117991447449}"
2020-09-28 13:58:59+00:00,Caesars’,NEUTRAL,"{'positive': 0.07903725653886795, 'negative': 0.001953623490408063, 'neutral': 0.9190091490745544}"
2020-09-28 13:58:59+00:00,Apollo Management International,NEUTRAL,"{'positive': 0.023368600755929947, 'negative': 0.012780439108610153, 'neutral': 0.9638509750366211}"
2020-09-28 13:58:59+00:00,Caesars Palace,NEUTRAL,"{'positive': 0.006514493376016617, 'negative': 0.0019146493868902326, 'neutral': 0.9915708303451538}"
2020-09-28 13:58:59+00:00,Apollol,NEUTRAL,"{'positive': 0.01348735112696886, 'negative': 0.0020645055919885635, 'neutral': 0.9844481945037842}"
2020-09-28 13:58:59+00:00,Harrah’s,NEUTRAL,"{'positive': 0.04503384977579117, 'negative': 0.0051093315705657005, 'neutral': 0.9498568177223206}"
2020-09-28 13:58:59+00:00,Horseshoe,NEUTRAL,"{'positive': 0.075763039290905, 'negative': 0.005504736676812172, 'neutral': 0.9187322854995728}"
2020-09-28 09:58:19+00:00,Uber,NEUTRAL,"{'positive': 0.1619846075773239, 'negative': 0.007183771580457687, 'neutral': 0.8308316469192505}"
2020-09-28 09:58:19+00:00,Transport for London,NEUTRAL,"{'positive': 0.0022807528730481863, 'negative': 0.010934457182884216, 'neutral': 0.9867847561836243}"
2020-09-28 09:58:19+00:00,TfL,NEUTRAL,"{'positive': 0.0013792467070743442, 'negative': 0.004605067428201437, 'neutral': 0.9940156936645508}"
2020-09-28 09:58:19+00:00,Uber London Ltd,NEUTRAL,"{'positive': 0.07843129336833954, 'negative': 0.002438740339130163, 'neutral': 0.9191299676895142}"
2020-09-28 09:58:19+00:00,ULL,NEUTRAL,"{'positive': 0.07922514528036118, 'negative': 0.003046382451429963, 'neutral': 0.9177284836769104}"
2020-09-28 09:58:19+00:00,Licensed Taxi Drivers’ Association,NEUTRAL,"{'positive': 0.051458463072776794, 'negative': 0.002454175613820553, 'neutral': 0.9460874199867249}"
2020-09-28 07:39:52+00:00,Sainsbury,POSITIVE,"{'positive': 0.9604494571685791, 'negative': 0.012406294234097004, 'neutral': 0.027144188061356544}"
2020-09-28 07:39:52+00:00,Marks &amp; Spencer,NEUTRAL,"{'positive': 0.3100610375404358, 'negative': 0.033234111964702606, 'neutral': 0.6567047834396362}"
2020-09-28 07:39:52+00:00,Tesco,NEGATIVE,"{'positive': 0.16568025946617126, 'negative': 0.783930242061615, 'neutral': 0.05038949102163315}"
2020-09-28 07:39:52+00:00,Morrisons,POSITIVE,"{'positive': 0.5975341200828552, 'negative': 0.05753291770815849, 'neutral': 0.3449329435825348}"
2020-09-28 07:39:52+00:00,Asda,POSITIVE,"{'positive': 0.981177806854248, 'negative': 0.008359730243682861, 'neutral': 0.010462437756359577}"
2020-09-28 07:39:52+00:00,Aldi,POSITIVE,"{'positive': 0.4772603213787079, 'negative': 0.08318762481212616, 'neutral': 0.43955206871032715}"
2020-09-28 07:39:52+00:00,Aldi UK,NEUTRAL,"{'positive': 0.20387649536132812, 'negative': 0.025044433772563934, 'neutral': 0.7710790634155273}"
2020-09-28 07:39:52+00:00,Deliveroo,NEUTRAL,"{'positive': 0.06595493853092194, 'negative': 0.008655564859509468, 'neutral': 0.9253895282745361}"
2020-09-28 07:39:52+00:00,Waitrose,NEUTRAL,"{'positive': 0.3357929587364197, 'negative': 0.02405054122209549, 'neutral': 0.6401565074920654}"
2020-09-28 07:39:52+00:00,Co-op,NEUTRAL,"{'positive': 0.3175324499607086, 'negative': 0.025928393006324768, 'neutral': 0.6565391421318054}"
2020-09-27 22:12:01+00:00,Treasury,NEUTRAL,"{'positive': 0.027562685310840607, 'negative': 0.0115892319008708, 'neutral': 0.9608480334281921}"
2020-09-27 22:12:01+00:00,Bank of England,NEUTRAL,"{'positive': 0.007573186419904232, 'negative': 0.0029386968817561865, 'neutral': 0.9894881248474121}"
2020-09-27 22:12:01+00:00,BoE,NEUTRAL,"{'positive': 0.0076196398586034775, 'negative': 0.003823948558419943, 'neutral': 0.988556444644928}"
2020-09-27 22:12:01+00:00,Sunday Telegraph,NEUTRAL,"{'positive': 0.009609054774045944, 'negative': 0.004330347292125225, 'neutral': 0.986060619354248}"
2020-09-27 22:12:01+00:00,Threadneedle Street,NEUTRAL,"{'positive': 0.011698540300130844, 'negative': 0.005354225169867277, 'neutral': 0.9829471707344055}"
2020-09-27 22:12:01+00:00,MPC,NEUTRAL,"{'positive': 0.013064674101769924, 'negative': 0.0060361349023878574, 'neutral': 0.9808992147445679}"
2020-09-27 22:12:01+00:00,Tenreyro,NEUTRAL,"{'positive': 0.016508163884282112, 'negative': 0.004772549029439688, 'neutral': 0.9787192940711975}"
2020-09-27 22:12:01+00:00,Imperial College,NEUTRAL,"{'positive': 0.027562685310840607, 'negative': 0.0115892319008708, 'neutral': 0.9608480334281921}"
2020-09-27 20:19:48+00:00,EU,NEUTRAL,"{'positive': 0.0008728907559998333, 'negative': 0.000856451690196991, 'neutral': 0.9982706308364868}"
2020-09-27 20:19:48+00:00,Brexit,NEUTRAL,"{'positive': 0.0008510114275850356, 'negative': 0.003375150030478835, 'neutral': 0.9957738518714905}"
2020-09-27 20:19:48+00:00,European Union,NEUTRAL,"{'positive': 0.0010321626905351877, 'negative': 0.0006223618984222412, 'neutral': 0.9983454942703247}"
2020-09-27 16:05:49+00:00,Flybe,NEUTRAL,"{'positive': 0.01244482770562172, 'negative': 0.0036203530617058277, 'neutral': 0.9839348196983337}"
2020-09-27 16:05:49+00:00,Hardline BBC,NEUTRAL,"{'positive': 0.014443015679717064, 'negative': 0.0006653963937424123, 'neutral': 0.9848915338516235}"
2020-09-27 16:05:49+00:00,Monaco,NEUTRAL,"{'positive': 0.022627433761954308, 'negative': 0.0019923357758671045, 'neutral': 0.9753801822662354}"
2020-09-27 16:05:49+00:00,Derby,NEUTRAL,"{'positive': 0.07815279811620712, 'negative': 0.0019121861550956964, 'neutral': 0.9199350476264954}"
2020-09-27 07:45:38+00:00,Tory,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Conservative,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Commons,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Labour,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Covid-19,NEUTRAL,"{'positive': 0.0032726649660617113, 'negative': 0.045847199857234955, 'neutral': 0.9508801698684692}"
2020-09-27 07:45:38+00:00,NHS,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,University College London,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,NHS Providers,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,NHS Test and Trace,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Cafe Dalida,NEUTRAL,"{'positive': 0.00133047706913203, 'negative': 0.023288965225219727, 'neutral': 0.975380539894104}"
2020-09-27 07:45:38+00:00,Daily Mail,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Johns Hopkins University,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,University of Glasgow,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Sussex University,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Scientific Advisory Group for Emergencies,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,King’s College London,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Committee,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Edinburgh University,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Observer,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Imperial College London,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Oxford Institute of Population Ageing,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-27 07:45:38+00:00,Wellcome Sanger Institute,NEUTRAL,"{'positive': 0.0032720426097512245, 'negative': 0.04918576404452324, 'neutral': 0.9475421905517578}"
2020-09-26 13:15:16+00:00,Tory,NEUTRAL,"{'positive': 0.0024822214618325233, 'negative': 0.028193335980176926, 'neutral': 0.9693244099617004}"
2020-09-26 13:15:16+00:00,EU,NEUTRAL,"{'positive': 0.001686548930592835, 'negative': 0.009933681227266788, 'neutral': 0.988379716873169}"
2020-09-26 13:15:16+00:00,Labour,NEUTRAL,"{'positive': 0.0024822214618325233, 'negative': 0.028193335980176926, 'neutral': 0.9693244099617004}"
2020-09-26 13:15:16+00:00,European Union,NEUTRAL,"{'positive': 0.0019210963509976864, 'negative': 0.003912829793989658, 'neutral': 0.9941660165786743}"
2020-09-26 13:15:16+00:00,Observer,NEUTRAL,"{'positive': 0.001447170041501522, 'negative': 0.012543870136141777, 'neutral': 0.9860089421272278}"
2020-09-26 13:15:16+00:00,Conservatives,NEUTRAL,"{'positive': 0.001942950882948935, 'negative': 0.019694803282618523, 'neutral': 0.9783622622489929}"
2020-09-26 13:15:16+00:00,Liberal,NEUTRAL,"{'positive': 0.002965155988931656, 'negative': 0.019262216985225677, 'neutral': 0.9777726531028748}"
2020-09-26 06:00:08+00:00,EU,NEUTRAL,"{'positive': 0.002243616385385394, 'negative': 0.3291405141353607, 'neutral': 0.6686158776283264}"
2020-09-26 06:00:08+00:00,Brexit,NEUTRAL,"{'positive': 0.0021292001474648714, 'negative': 0.128864124417305, 'neutral': 0.8690066337585449}"
2020-09-26 06:00:08+00:00,Guardian,NEUTRAL,"{'positive': 0.002414353657513857, 'negative': 0.49069544672966003, 'neutral': 0.5068901777267456}"
2020-09-26 06:00:08+00:00,NHS,NEUTRAL,"{'positive': 0.002414353657513857, 'negative': 0.49069544672966003, 'neutral': 0.5068901777267456}"
2020-09-26 06:00:08+00:00,Home Office,NEUTRAL,"{'positive': 0.00106899777892977, 'negative': 0.05517153814435005, 'neutral': 0.9437595009803772}"
